workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.cifar10.target_value,extra.cifar10_custom.aug_fliplr,extra.cifar10_custom.aug_width_shift_max,extra.cifar10_custom.aug_height_shift_max,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
cifar10_jax_custom,3,2022-04-07T16:32:26.446969,105.41830849647522,0.6776000261306763,0.9269567728042604,9372,12.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171574501376,13927809024,8.2,422542683648,223876348416,3973579231719,35540239557252,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,3,2022-04-07T16:32:39.525667,114.07384490966795,0.6787000298500061,0.930110514163971,10153,13.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.3,2194.842,186810937344,171488690176,14013374464,8.2,422542683648,223876348416,3973581455210,35540239589295,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,3,2022-04-07T16:32:53.154254,122.94158744812012,0.694100022315979,0.8900240659713745,10934,14.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171389423616,14113165312,8.3,422542683648,223876491776,3973583679441,35540239618179,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,3,2022-04-07T16:33:06.140381,131.50186204910278,0.691800057888031,0.9190630316734314,11715,15.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171462340608,14040649728,8.2,422542683648,223876602368,3973585902232,35540239650016,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,3,2022-04-07T16:33:19.533007,140.45888018608093,0.698900043964386,0.8860877156257629,12496,16.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171327438848,14174789632,8.3,422542683648,223876773376,3973588125277,35540239677450,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,3,2022-04-07T16:33:32.722935,149.2807092666626,0.6958000063896179,0.9128103256225586,13277,17.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171455111168,14047387648,8.2,422542683648,223876773376,3973590345516,35540239708746,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,3,2022-04-07T16:33:45.771185,157.9378011226654,0.7044000625610352,0.9018248319625854,14058,18.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171574255616,13928251392,8.2,422542683648,223876924416,3973592567546,35540239740475,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,3,2022-04-07T16:33:58.796257,166.55819416046145,0.7091000080108643,0.9024699926376344,14839,19.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171507912704,13994864640,8.2,422542683648,223876924416,3973594790206,35540239778369,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,3,2022-04-07T16:34:12.030811,175.39663791656494,0.7056000232696533,0.9694069027900696,15620,20.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171160092672,14342373376,8.4,422542683648,223877031936,3973597011342,35540239809568,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,3,2022-04-07T16:34:25.267532,183.8504447937012,0.7103000283241272,0.9954624772071838,16401,21.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.1,2194.842,186810937344,171342462976,14159757312,8.3,422542683648,223877169152,3973599233508,35540239843308,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,3,2022-04-07T16:34:38.961681,193.07268238067627,0.7067000269889832,1.0888230800628662,17182,22.0,781,1649363383.7260587,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.3,2194.842,186810937344,171205918720,14296055808,8.4,422542683648,223877169152,3973601456168,35540239871131,1,0.0,0.9164257151645647,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645647,32510.0,29793.0,2717.0,32.0
